label,textid,genre,year,century,lexicaldiversity,subgenre,treeid,tense,prog,fara,taka,,FOCAL,text,Notes
IP-MAT,leysing,nar,1907,20,0.25,fic,62145,BEDI,,,,,,Víst var það rangnefni að kalla Vogabúðir kaupstað enda ekki gert í lagamálinu,
IP-SUB,leysing,nar,1907,20,0.25,fic,62147,BEPI,,,,,,og þessi litla bygð sem risin var upp fram með voginum var í daglegu tali nefnd kaupstaðurinn en sjaldan verzlunarstaður og aldrei kauptún eins og lögin eru þó svo nærgætin að ætlast til,
IP-MAT,leysing,nar,1907,20,0.25,fic,62179,BEDI,,,,,,Nú var hún búin að koma sér upp ofurlítilli eyri fram í voginn,
IP-MAT,leysing,nar,1907,20,0.25,fic,62184,BEDI,,,,,,Nú var farið að tala um að leggja við hana og láta hana vinna eitthvert þarft vik,
IP-MAT,leysing,nar,1907,20,0.25,fic,62186,BEDI,,,,,,Það var ekki búið að tala um það nema í fimmtíu ár !,
IP-MAT,leysing,nar,1907,20,0.25,fic,62292,BEDI,1,,,,,Eins og áður er um getið var verið að afferma gufuskip fram undan ytri kaupstaðnum,
IP-SUB,leysing,nar,1907,20,0.25,fic,62301,BEDI,,,,,,Það var því bókstaflega satt sem Sigurður sagði að varla var auðið að fá krakka til sendiferða,
IP-SUB,leysing,nar,1907,20,0.25,fic,62344,BEPI,1,,,,,Þegar verið er að ferma eða afferma skip á höfnum sem skipstjórinn af einhverjum ástæðum hefir ekki velþóknun á gerir hann sig umsvifalaust að yfirmanni allrar vinnunnar,
IP-MAT,leysing,nar,1907,20,0.25,fic,62371,BEDI,1,,,,,og var verið að losa hann,
IP-SUB,leysing,nar,1907,20,0.25,fic,62389,BEDI,1,,,,,Hann heyrði að verið var að skella aftur hlerunum,
IP-MAT,leysing,nar,1907,20,0.25,fic,62435,BEDI,,1,,,,Nú var farið að fyrnast yfir þá sögu,
IP-SUB,leysing,nar,1907,20,0.25,fic,62458,BEDI,,,,,,Auk þess var geymsluhúsið sama sem opið því ekki var enn búið að ganga svo frá kjallaradyrunum að hægt væri að læsa þeim,
IP-MAT,leysing,nar,1907,20,0.25,fic,62463,BEDI,,,,,,Nú voru allir búnir að fá nóg af deginum,
IP-SUB,leysing,nar,1907,20,0.25,fic,62464,BEDI,,,,,,Var því hvorttveggja vel skiljanlegt bæði að verkið var látið bíða næsta dags og eins hitt að vaka þyrfti yfir vörunum um nóttina,
IP-MAT,leysing,nar,1907,20,0.25,fic,62476,BEDI,,1,,,,en nú voru þeir farnir að veita mörgum stöðuga atvinnu,
IP-MAT,leysing,nar,1907,20,0.25,fic,62492,BEDI,1,,,,,Var þar verið að afgreiða marga af þeim sem verið höfðu í vinnunni um daginn,
IP-MAT,leysing,nar,1907,20,0.25,fic,62499,BEDI,1,,,,,og var að skrifa í hana,
IP-SUB,leysing,nar,1907,20,0.25,fic,62530,BEPI,,,,,,Þér eruð orðinn þreyttur karltetur svo það er gustuk að hlífa yður við því,
IP-MAT,leysing,nar,1907,20,0.25,fic,62539,BEDI,,,,,,Brennivíns<dash/> pödduna var auðvitað árangurslaust að nefna oftar,
IP-MAT,leysing,nar,1907,20,0.25,fic,62637,BEDI,1,,,,,Heila áratugi voru þeir að átta sig á þessari stórbreytingu á verzlunarlöggjöfinni,
IP-MAT,leysing,nar,1907,20,0.25,fic,62658,BEDI,,,,,,Það var óvanalegt að sjá jafnungan verzlunarstjóra við þá verzlun,
IP-MAT,leysing,nar,1907,20,0.25,fic,62734,BEDS,,,,,,Ætti hún drengskap og skilvísi að mæta væri það ótvíræð skylda hennar að bjóða viðskiftamönnum sínum svo góð kjör sem framast væri unt án þess að henni væri þröngvað til þess af samkepni,
IP-SUB,leysing,nar,1907,20,0.25,fic,62738,BEDI,,,,,,Hann sjálfur og verzlun hans runnu saman í eitt fyrir honum þegar um framkomuna út á við var að ræða,
IP-MAT,leysing,nar,1907,20,0.25,fic,62916,BEDI,,,,,,Eigi að síður var svo að sjá sem ekki skorti hann hylli og vinfengi helztu manna héraðsins,
IP-MAT,leysing,nar,1907,20,0.25,fic,62952,BEDI,,,,,,En það var tilkomumikið að fá gufuskip eitthvað sem vert var að státa af,
IP-MAT,leysing,nar,1907,20,0.25,fic,62959,BEDI,,,,,,Þó var alvarlega brýnt fyrir kaupfélagsmönnum að panta ekki meiri vörur en þeir væru vissir um að geta borgað árlega,
IP-MAT,leysing,nar,1907,20,0.25,fic,62973,BEDI,,,,,,og var búinn að frétta af henni út í yztu æsar jafnvel áður en hún komst á laggirnar,
IP-MAT,leysing,nar,1907,20,0.25,fic,63012,BEDI,,,,hætt,,En nú var það hætt að hrífa,
IP-SUB,leysing,nar,1907,20,0.25,fic,63087,BEDS,,,,,,En svo var þeim talin trú um að nú væru þeir að bera sigur úr býtum í samkepninni og þá mundi hagur þeirra batna,
IP-MAT,leysing,nar,1907,20,0.25,fic,63143,BEDS,,,,,,og þá þá væri réttast að láta kné fylgja kviði,
IP-SUB,leysing,nar,1907,20,0.25,fic,63225,BEDI,,,,,,En þau voru borin fram með meiri frekju því þá var um ótvíræða sök að tala,
IP-MAT,leysing,nar,1907,20,0.25,fic,63232,BEDI,,,,,,En það var þó betra að koma heim ófullur,
IP-MAT,leysing,nar,1907,20,0.25,fic,63252,BEDI,,,,,,Þar var fátt til þess fallið að gleðja eða hressa,
IP-SUB,leysing,nar,1907,20,0.25,fic,63262,BEDI,1,,,,,En meðan hún var að venjast því hafði hinn slæmi eiginleiki hennar jögunarsýkin þroskast,
IP-MAT,leysing,nar,1907,20,0.25,fic,63273,BEDI,1,,,,,Um þetta var Einar að hugsa meðan hann reikaði þar um á milli húsanna,
IP-MAT,leysing,nar,1907,20,0.25,fic,63275,BEDI,,,,,,Hann var búinn að semja í huganum stutt og glögt yfirlit yfir hjúskaparsögu þeirra sem hann jafnan kunni og jafnan var reiðubúinn að skýra í einstökum atriðum,
IP-SUB,leysing,nar,1907,20,0.25,fic,63299,BEDI,,,,,,Hann fann sáran þreytuverk í spjaldhryggnum sem nú var þó heldur að líða frá,
IP-MAT,leysing,nar,1907,20,0.25,fic,63306,BEDI,1,,,,,Um þetta var hann að brjóta heilann,
IP-MAT,leysing,nar,1907,20,0.25,fic,63345,BEDI,,,,,,Nú var Þorgeir búinn að komast að nógu miklu að sinni,
IP-MAT,ofurefli,nar,1908,20,0.22,fic,63374,BEDI,1,,,,,Þorbjörn var að tala,
IP-MAT,ofurefli,nar,1908,20,0.22,fic,63392,BEDI,,1,,,,Þorbjörn var farinn að eta standandi,
IP-MAT,ofurefli,nar,1908,20,0.22,fic,63435,BEDI,,,,,,Og nú var hann farinn að dæma honum alveg óþektan mann Byrjaður á því fyrstu nóttina,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,63460,BEDI,1,,,,,Hvernig stóð á því að hann var alt af að efast um eitthvað sem aðrir menn taka gilt ?,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,63465,BEDI,1,,,,,Hugur hans hvarf aftur í tímann þegar guðfræðin hafði ætlað að verða trú hans ofurefli þegar honum hafði orðið það ljóst að allur þorri þess sem hann var að læra var ekkert annað en heilaspuni afar ófullkomnar tilraunir manna til þess að gera sér grein fyrir ráðgátum tilverunnar tilraunir sem óvitrir og drotnunargjarnir menn höfðu sett í hásæti sannleikans og gert að harðstjórum heilvita mannsandans,
IP-MAT,ofurefli,nar,1908,20,0.22,fic,63481,BEDI,1,,,,,og var að lesa frásagnir frá Sálarrannsóknarfélaginu brezka,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,63482,BEDI,1,,,,,En honum veitti örðugt að festa hugann við það sem hann var að lesa,
IP-MAT,ofurefli,nar,1908,20,0.22,fic,63544,BEDI,1,,,,,Hann var að leika sér með fóstursystkinum sínum um vetur frammi í bæjardyrum,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,63614,BEDI,,,,,,og lagði út í bylinn ef því var að skifta,
IP-MAT,ofurefli,nar,1908,20,0.22,fic,63624,BEDI,,1,,,,En Esjan og Hengillinn voru farin að hærast,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,63637,BEDI,,,,,,Og var ekki nægur vandi að gæta sinnar eigin sálar ?,
IP-MAT,ofurefli,nar,1908,20,0.22,fic,63640,BEDI,1,,,,,Hann var líka að hressa sig í góðviðrinu,
IP-MAT,ofurefli,nar,1908,20,0.22,fic,63736,BEPI,,,,,,— Hann er búinn að biðja um þetta nokkuð oft hérna í kirkjunni,
IP-MAT,ofurefli,nar,1908,20,0.22,fic,63750,BEDI,,,,,,Svo var að heyra sem allur söfnuðurinn væri hóstandi,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,63768,BEDI,1,,,,,Og latinusöngurinn var hátíðlegur í eyrum manna fram af því að fæstir skildu nokkurt orð í honum né gerðu sér neina hugmynd um hvað verið var að syngja,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,63786,BEDS,,,,,,Eins og hann væri að horfa inn í annan heim,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,63789,BEDS,,,,,,Hann talaði svo blátt áfram að mörgum fanst þetta ekki eiginleg prédikun líkara því sem presturinn væri að rabba við vini sína í fámenni,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,63928,BEDS,,,,,,Hana langaði til að senda Grímsa eitthvað þegar búið væri að borða,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,63943,BEDI,1,,,,,Það var presturinn sem var að fara inn í kotið,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,64125,BEDS,1,,,,,Hann hljóp eins og hann væri að flýja illviður,
IP-MAT,ofurefli,nar,1908,20,0.22,fic,64244,BEPI,,,,,,Jæja lítið er ungs manns gaman að koma hingað til þess að setjast við að brenna tusku fyrir fátækri konu,
IP-MAT,ofurefli,nar,1908,20,0.22,fic,64246,BEDI,,1,,,,Ofsinn var farinn að sefast,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,64255,BEDI,1,,,,,Síðast heyrði hann það til móður sinnar að hún var að tauta við sjálfa sig með fullan munninn,
IP-MAT,ofurefli,nar,1908,20,0.22,fic,64269,BEDI,,,,,,Prestur var kominn að heimsækja fjölskylduna,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,64294,BEDI,,,,,,Hann var heldur lágvaxinn maður holdskarpur munnfriður með þykt hár sem farið var að grána og kinnskegg,
IP-MAT,ofurefli,nar,1908,20,0.22,fic,64410,BEPI,,,,,,Hér inni er mér ekki leyft að tala,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,64469,BEDI,,,,,,og prestur gat ekki áttað sig á því hvort yfirdómari var eða hvort hann var ekki að spottast að honum,
IP-MAT,ofurefli,nar,1908,20,0.22,fic,64571,BEDI,,,,,,Og var ekki óhætt að ganga að því vísu að hún yrði honum einhvern tíma ósamdóma ?,
IP-MAT,ofurefli,nar,1908,20,0.22,fic,64670,BEDI,,1,,,,Ásgrímur var farinn að dökna til muna í framan,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,64784,BEDI,1,,,,,En ekki varð prestur þess fullvís hvort Grímsi tæki nokkuð verulega eftir því sem hann var að segja honum,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,64796,BEDI,,,,,,Nú var enginn vafi á því að Grímsi var farinn að hlusta,
IP-MAT,ofurefli,nar,1908,20,0.22,fic,64847,BEDI,,,,,,Nú var þá farið að svívirða hann Og sjálfsagt mikið mikið í vændum,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,64851,BEDI,,,,,,Var ekki hamingjan í því fólgin að standa við hlið hans í örvadrífunni hvað sem sjálfri henni leið ?,
IP-MAT,ofurefli,nar,1908,20,0.22,fic,64863,BEDI,1,,,,,og var að búa sig undir sunnudagsræðuna,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,64879,BEDS,1,,,,,Samt var hún einhvern veginn svo undarlega varfær Eins og hún væri að dyljast Eins og hún væri að gæta þess vandlega að breiða fyrir gluggana láta ekki sjá of miklu bregða fyrir innan við,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,64946,BEDI,1,,,,,Nú skildi prestur hvað hún var að fara,
IP-SUB,ofurefli,nar,1908,20,0.22,fic,65071,BEPI,,,,,,Þorbjörn leit upp hvatskeytlega Ekki ólíkt hesti sem er að fælast,
IP-SUB,arin,rel,1920,20,0.23,ser,65102,BEPI,1,,,,,Í raun og veru er enginn tími til nema stundin sem er að líða,
IP-MAT,arin,rel,1920,20,0.23,ser,65111,BEPI,,,,,,Þegar vér tölum um vorn eigin aldur og um þá tilfinning að vér færumst af bernskualdur yfir á æskuárin og að æskan líði fljótt og efri árin færist yfir oss fyrr en varir þá er sama um það að segja,
IP-MAT,arin,rel,1920,20,0.23,ser,65125,BEPI,,,,,,Þetta er því einkennilegra þegar þess er gætt að hann fann ekki til þeirrar ábyrgðar er vér berum á árunum og ævi vorri gagnvart sjálfum oss í eiginlegasta skilningi því að hann gerði ekki ráð fyrir öðru lífi en þessum sjötíu eða áttatíu árum er vér lifum hér á jörð það er að segja þeir sem lengst lifa,
IP-SUB,arin,rel,1920,20,0.23,ser,65155,BEPI,,,,,,En enginn af oss er enn fær að dæma um atburði þá sem nú eru að gerast,
IP-MAT,arin,rel,1920,20,0.23,ser,65210,BEPI,1,,,,,Á leiðinni gegnum skuggann ert þú ef til vill að læra það sem þér reið mest á,
IP-SUB,arin,rel,1920,20,0.23,ser,65216,BEPS,1,,,,,Og ýmislegt bendir á að sú trú frumkristninnar sé að eflast á vorum dögum,
IP-SUB,arin,rel,1920,20,0.23,ser,65233,BEPI,1,,,,,En á slíkum degi sem þessi er lítum vér eigi síður fram en aftur fram til hins óborna tíma eða þess sem er að fæðast,
IP-MAT,arin,rel,1920,20,0.23,ser,65401,BEPI,1,,,,,Allt af eru þeir að leita síns eigin vilja,
IP-MAT,arin,rel,1920,20,0.23,ser,65419,BEPI,,,,,,Að minnsta kosti er hugsunin um það látin sitja á hakanum,
IP-MAT,arin,rel,1920,20,0.23,ser,65447,BEPI,,,,,,og hvar sem þú starfar ert þú að vinna honum og með honum,
IP-MAT,arin,rel,1920,20,0.23,ser,65467,BEDI,1,,,,,Hún var að vinna að einhverju,
IP-SUB,arin,rel,1920,20,0.23,ser,65470,BEDI,,,,,,Allur hugurinn var fastbundinn við það sem hún var að fást við,
IP-MAT,arin,rel,1920,20,0.23,ser,65474,BEPI,1,,,,,hún er að hugsa um einhvern forystumann mannkynsins,
IP-MAT,arin,rel,1920,20,0.23,ser,65494,BEPI,,,,,,Það er ósannur mælikvarði að ætla að staðan geri manninn veglegan eða göfugan,
IP-SUB,arin,rel,1920,20,0.23,ser,65525,BEPI,,,,,,Það er því sjálfsagt að þeir hugsa um að draga að sér athygli þeirra sem einhvers eru megnugir og einhver hagnaðarvon er að eiga viðskipti við,
IP-SUB,arin,rel,1920,20,0.23,ser,65531,BEPI,,,,,,Til hverra er hann að kalla ? Ekki til þeirra sem eiga alls nægtir Ekki til þeirra sem finnst allt leika í lyndi Ekki til þeirra sem finnst allri þrá hjarta síns vera svalað öllum þekkingarþorsta sálar sinnar fullnægt allt hungur sitt eftir réttlæti vera mettað,
IP-SUB,arin,rel,1920,20,0.23,ser,65552,BEDS,,,,,,Hann talaði aldrei út í bláinn sem væri hann að beina orðum til ókominna kynslóða,
IP-MAT,arin,rel,1920,20,0.23,ser,65567,BEDI,,,,,,Slík kenning var eigi vel til þess löguð að veita þeim hvíld fyrir sálina er þráðu að gjöra Guðs vilja og langaði heitt eftir samfélagi við hann,
IP-SUB,arin,rel,1920,20,0.23,ser,65583,BEDI,1,,,,,Sjálfsagt hefir Jesús oft horft á er menn voru að plægja þar eystra um hans daga og beittu hestum múlösnum eða nautum fyrir plóginn,
IP-MAT,arin,rel,1920,20,0.23,ser,65614,BEPI,1,,,,,Með yfirlýsingunni er þá Jesús að mæla fram með sjálfum sér,
IP-MAT,arin,rel,1920,20,0.23,ser,65615,BEPI,,,,,,heldur er hann að benda á hvað menn geti af honum lært,
IP-MAT,arin,rel,1920,20,0.23,ser,65624,BEPI,,,,,,Engin byrði er ef til vill enn farin að leggjast á herðar þér,
IP-SUB,arin,rel,1920,20,0.23,ser,65660,BEPI,,,,,,hversu fúsir eru flestir að hlýða á þau orð af því að þeir eru vanir að skoða þau sem tilboð um huggun,
IP-SUB,arin,rel,1920,20,0.23,ser,65663,BEPI,,,,,,en gæta þess ekki að hann er að bjóða það sem er enn meira aðferð til þess að eignast varanlegan frið,
IP-MAT,arin,rel,1920,20,0.23,ser,65668,BEPI,1,,,,,Og hér er hann að kenna oss hvernig því lögmáli er háttað sem tryggir oss sálarfriðinn,
IP-MAT,arin,rel,1920,20,0.23,ser,65713,BEDI,1,,,,,Sólin var að setjast,
IP-MAT,arin,rel,1920,20,0.23,ser,65722,BEPI,,,,,,Það er vert að setja á sig þessi orð hans,
IP-MAT,arin,rel,1920,20,0.23,ser,65739,BEDI,,,,,,Þegar ég reið burt var ég og samferðamenn mínir að smálíta aftur,
IP-MAT,arin,rel,1920,20,0.23,ser,65750,BEPI,,,,,,Það er hlutverk mitt að auglýsa Krist fyrir þeim af yður sem hættir við að gleyma honum,
IP-MAT,arin,rel,1920,20,0.23,ser,65765,BEDI,1,,,,,og voru þeir að tala við hann,
IP-SUB,arin,rel,1920,20,0.23,ser,65769,BEDI,1,,,,,Meðan hann var enn að tala sjá þá skyggði bjart ský yfir þá,
IP-SUB,arin,rel,1920,20,0.23,ser,65822,BEPI,,,,,,Eftirtektarvert er það að þegar fyrir Krists daga er orðið guðsríki látið tákna hinn æðra heim,
IP-SUB,arin,rel,1920,20,0.23,ser,65849,BEPI,,,,,,Hafið þér eigi svo hleypidómalausan og opinn hug að þér fáið séð að hvar sem menn leita eftir því sambandi með gagnrýnandi gætni af sannleiksþrá og löngun eftir fullkomnari þekking á tilverunni og af elsku til þeirra sem þeir hafa misst og með lotningarfullri trú á mátt Guðs og gæsku og innilegri bæn til Guðs um meira ljós þar er verið að feta sig áfram á þeirri sömu leið sem Jesús sjálfur gekk á undan oss þá er hann tók þá Pétur og-og-og Jóhannes og-og-og Jakob með sér og fór upp á fjallið til að biðjast fyrir ?,
IP-SUB,arin,rel,1920,20,0.23,ser,65851,BEPI,,,,,,En það er annað sem hér er að athuga,
IP-MAT,arin,rel,1920,20,0.23,ser,65852,BEPI,,,,,,Fjöldi manns í sjálfri kristninni er hættur að trúa því að þessi atburður á fjallinu hafi nokkurn tíma gerst með þeim hætti sem guðspjöllin skýra frá,
IP-SUB,arin,rel,1920,20,0.23,ser,65894,BEPI,,,,,,Sá Jesús sem aðeins er einn af oss maður með mönnum og eigi meira sem er að reyna að geta gátu tilverunnar eins og vér verðum að gera en veit ekki neitt með vissu um ákvörðun sína né vora hann gæti verið mikill fræðari,
IP-SUB,arin,rel,1920,20,0.23,ser,65909,BEDS,,,,,,og guðdómseðlið girti eigi fyrir það að stundum var sem hann sæi eigi hvert faðir hans væri að leiða hann,
IP-MAT,arin,rel,1920,20,0.23,ser,65920,BEPI,,,,,,Það er dásamlegt að vita það,
IP-SUB,arin,rel,1920,20,0.23,ser,65931,BEPI,,,,,,og hvergi varð jafn mild birtan er skein af dýrð siðferðilegrar fullkomnunar hans og þegar hann talaði um syndarann og við þá sem jafnvel höfðu fallið djúpt og svo að segja bræddi af þeim fjötrana með himneskri ástúð sinni af því hann sá í þeim fræið sem eitt sinn er ætlað að ná þroska blómjurtarinnar ætlað að vaxa upp í dýrð ummyndunarljómans,
IP-MAT,arin,rel,1920,20,0.23,ser,65945,BEPI,,,,,,Einmitt þegar hann hefir verið að tala við fram$ framliðna menn sem birst hafa honum úr eilífðinni þá er lærisveinunum boðið að fara eftir fyrirsögn hans boðið það af hinni himnesku rödd,
IP-SUB,arin,rel,1920,20,0.23,ser,65991,BEPI,,,,,,Trúin sem þar er um að ræða er traustið á vaxtarlögmálinu traustið á þeim öflum í náttúrunni sjálfri sem maðurinn er í samvinnu við,
IP-MAT,arin,rel,1920,20,0.23,ser,66010,BEPI,,,,,,Allt af er oss að skiljast betur að hið innilegasta samband er milli vors eigin andlega lífs og náttúrunnar,
IP-SUB,arin,rel,1920,20,0.23,ser,66011,BEPI,,,,,,Og aldrei verður það of vandlega brýnt fyrir oss að með því einu móti fáum vér náð þeirri fullkomnun sem bæði líkama vorum og sál er ætlað að ná að vér lútum með lotning og guðræknum hug þeim háleitu og réttlátu lögum sem umlykja oss á allar hliðar,
IP-MAT,arin,rel,1920,20,0.23,ser,66024,BEDI,1,,,,,Með henni var hann að lýsa þroskalögmáli guðsríkis,
IP-SUB,arin,rel,1920,20,0.23,ser,66040,BEDI,,,,,,Það er ekki langt síðan tekið var að sá sæði þeirra hugsjóna í íslenskan þjóðakur og því vissulega ekki að búast við meiru en að tekið sé að móta fyrir stráinu,
IP-SUB,arin,rel,1920,20,0.23,ser,66040,BEPS,,,,,,Það er ekki langt síðan tekið var að sá sæði þeirra hugsjóna í íslenskan þjóðakur og því vissulega ekki að búast við meiru en að tekið sé að móta fyrir stráinu,
IP-SUB,arin,rel,1920,20,0.23,ser,66089,BEPI,,,,,,og fyrir því hefir hún heldur ekki átt kost á að þroska með sér hátóna hinnar æðstu hrifningar og gleði sem mannlegri sál er unnt að eignast hér í heimi,
IP-MAT,arin,rel,1920,20,0.23,ser,66096,BEPI,,,,,,En það er oft erfitt að halda þeirri vissu fastri einkum þegar allur árangur af margra ára sáning virðist skyndilega að engu gerður,
IP-MAT,arin,rel,1920,20,0.23,ser,66170,BEPI,,,,,,Og fyrir þann heim erum vér stöðugt að sá hér í tímanum,
IP-SUB,arin,rel,1920,20,0.23,ser,66234,BEDI,1,,,,,Og að Jóhannes var að hefja mikilvæga hreyfing þess er hann fullvís,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66249,BEDI,1,,,,,Aðalverkefnið var að rakka,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66270,BEDI,1,,,,,en voru að rölta hver fyrir sig í rólegheitum með eina-einn-einn og eina-einn-einn spýtu jafnt og þétt daginn út og inn alveg frá fyrstu mínútu á morgnana og þar til yfir lauk,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66283,BEDI,,,,,,sumir útbjuggu haganlega rönd sem hægt var að soga að sér í einni striklotu,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66290,BEDS,,,,,,og dreymdi svo alla nóttina að hann væri að rakka viðstöðulaust þar til hann vaknaði um morguninn og gat drifið sig oneftir að rakka,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66302,BEDI,,,,,,Það var furðuleg tilhugsun að ímynda sér pólskan verkamann sem dæsir eftir erfiði dagsins tyllir sér á planka og fær sér eina karamellu,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66314,BEPI,1,,,,,Nei það sem ég er að meina er bara þetta að öll mæling er afstæð ekki að nýr dagur risi án þess hinum hefði lokið,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66315,BEPI,1,,,,,Þú veist hvað ég er að meina,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66318,BEPI,,,,,,Það er illt að þurfa að viðurkenna þetta,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66321,BEDI,,,,,,Ekkert við að vera allt lokað svo það var ekki einu sinni hægt að láta sér leiðast með öðrum,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66334,BEPS,1,,,,,Það er aðalvandamálið með karlmenn sagði hún að það er ekki hægt að vera vingjarnlegur við þá án þess þeir haldi að maður sé að meina eitthvað með því Og ekki bara eitthvað heldur hitt,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66340,BEDI,,,,,,Stundum var ég svo sem að hugsa hvort aðrir kæmust eitthvað,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66344,BEDI,,,,,,Ef maður leit hlutlægt á málin alveg yfirvegaður þá sagði það sig náttúrlega sjálft að auðvitað voru þeir eitthvað að digga við hana Stundum,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66359,BEDI,1,,,,,Núna var hún að þvo þvott til að hafa allt hreint þegar hún færi norður á morgun,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66383,BEDI,1,,,,,Svo heyrði ég að hún var að koma,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66395,BEDI,,1,,,,og var farinn að leita að villum áður en ég vissi af,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66405,BEDI,,,,,,En hvernig var annars hægt að finna upp hjúkrun þegar komið var langt fram á nítjándu öld ?,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66411,BEPI,,1,,,,Hvað ertu að lesa spurði hún,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66420,BEDI,,1,,,,Þar með var ég farinn að tala um starfið Svo vitlaus að halda að hún hefði einhvern áhuga á próförkum,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66441,BEDI,1,,,,,Ég veit eiginlega ekki hvað ég var að hugsa hvort þetta átti að heilla hana alveg lárétta eða hvað það var,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66446,BEDI,,,,,,Mér var farið að finnast þetta verulega óþægilegt svo ég byrjaði enn einu sinni með gömlu rulluna mína um að ég hataði allt sem heitir kerfi og gæti ekki unnið við slíkar kringumstæður,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66487,BEDI,1,,,,,og var að strjúka á mér ennið með köldum þvottapoka,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66539,BEDS,1,,,,,og einhvern veginn tókst mér að stynja því upp að ég væri að spekúlera í svona buxum,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66562,BEDI,,1,,,,og fékk þar staðfestingu á því sem mig var farið að gruna,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66570,BEDI,,,,,,Það var því úr vöndu að ráða fyrir mig þegar Rósa ekkjan hans afhenti mér kompurnar og bað mig að annast útgáfu á ljóðum Gunnars,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66574,BEDI,,,,,,Það var því ekkert auðvelt fyrir mig að neita þessu,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66576,BEDI,,,,,,En strax þegar ég var búinn að líta lauslega yfir yrkingar Gunnars varð mér ljóst að ef eitthvað var hægt að gera til að sverta og vanhelga minningu míns kæra vinar þá var það einmitt það að koma á framfæri þessum ömurlegu hugarfóstrum hans,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66577,BEDI,,,,,,Ýmist var hér um að ræða gjörsamlega mislukkaðar og rangt kveðnar hagyrðingavísur marflöt spakmæli og hundavéfréttir eða heimspekilegar hugleiðingar og lífsvisku á Norman Vincent Peale<dash/>plani,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66586,BEDS,,,,,,henni fannst eins og hún væri að bregðast Gunnari ef hún yndi ekki bráðan bug að útgáfu ljóðanna,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66608,BEDS,1,,,,,enda var ég viss um að ég væri að vinna þarft verk,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66668,BEDI,1,,,,,Skáldið fann að það var að komast að kjötkötlunum,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66669,BEDI,,1,,,,Stóru spurningarnar voru farnar að leita á það úti á götu,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66688,BEDI,,,,Byrjað,,en þá kom strax í ljós önnur skoðun sem líka var byrjuð að losna af því að efnið var svo sterkt,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66689,BEDI,,1,,,,Nei þú hér ? sagði fyrsta skoðunin undrandi þegar hún sá hina sem nú var farin að losna svo mikið að það skein í þriðju skoðunina undir henni,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66691,BEDI,,1,,,,Á meðan var farið að glitta í fjórðu skoðunina,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66710,BEDI,1,,,,,Hann fann að þeir voru skoðun sem hann var að komast á,
