label	subgenre	century	lexicaldiversity	genre	textid	treeid	text
IP-SUB	fic	20	0.25	nar	margsaga	66283	sumir útbjuggu haganlega rönd sem hægt var að soga að sér í einni striklotu
IP-SUB	fic	20	0.25	nar	margsaga	66290	og dreymdi svo alla nóttina að hann væri að rakka viðstöðulaust þar til hann vaknaði um morguninn og gat drifið sig oneftir að rakka
IP-MAT	fic	20	0.25	nar	margsaga	66302	Það var furðuleg tilhugsun að ímynda sér pólskan verkamann sem dæsir eftir erfiði dagsins tyllir sér á planka og fær sér eina karamellu
IP-SUB	fic	20	0.25	nar	margsaga	66314	Nei það sem ég er að meina er bara þetta að öll mæling er afstæð ekki að nýr dagur risi án þess hinum hefði lokið
IP-SUB	fic	20	0.25	nar	margsaga	66315	Þú veist hvað ég er að meina
IP-MAT	fic	20	0.25	nar	margsaga	66318	Það er illt að þurfa að viðurkenna þetta
IP-SUB	fic	20	0.25	nar	margsaga	66321	Ekkert við að vera allt lokað svo það var ekki einu sinni hægt að láta sér leiðast með öðrum
IP-SUB	fic	20	0.25	nar	margsaga	66334	Það er aðalvandamálið með karlmenn sagði hún að það er ekki hægt að vera vingjarnlegur við þá án þess þeir haldi að maður sé að meina eitthvað með því Og ekki bara eitthvað heldur hitt
IP-MAT	fic	20	0.25	nar	margsaga	66340	Stundum var ég svo sem að hugsa hvort aðrir kæmust eitthvað
IP-SUB	fic	20	0.25	nar	margsaga	66344	Ef maður leit hlutlægt á málin alveg yfirvegaður þá sagði það sig náttúrlega sjálft að auðvitað voru þeir eitthvað að digga við hana Stundum
IP-MAT	fic	20	0.25	nar	margsaga	66359	Núna var hún að þvo þvott til að hafa allt hreint þegar hún færi norður á morgun
IP-SUB	fic	20	0.25	nar	margsaga	66383	Svo heyrði ég að hún var að koma
IP-MAT	fic	20	0.25	nar	margsaga	66395	og var farinn að leita að villum áður en ég vissi af
IP-SUB	fic	20	0.25	nar	margsaga	66405	En hvernig var annars hægt að finna upp hjúkrun þegar komið var langt fram á nítjándu öld ?
IP-SUB	fic	20	0.25	nar	margsaga	66411	Hvað ertu að lesa spurði hún
IP-MAT	fic	20	0.25	nar	margsaga	66420	Þar með var ég farinn að tala um starfið Svo vitlaus að halda að hún hefði einhvern áhuga á próförkum
IP-SUB	fic	20	0.25	nar	margsaga	66441	Ég veit eiginlega ekki hvað ég var að hugsa hvort þetta átti að heilla hana alveg lárétta eða hvað það var
IP-MAT	fic	20	0.25	nar	margsaga	66446	Mér var farið að finnast þetta verulega óþægilegt svo ég byrjaði enn einu sinni með gömlu rulluna mína um að ég hataði allt sem heitir kerfi og gæti ekki unnið við slíkar kringumstæður
IP-MAT	fic	20	0.25	nar	margsaga	66487	og var að strjúka á mér ennið með köldum þvottapoka
IP-SUB	fic	20	0.25	nar	margsaga	66539	og einhvern veginn tókst mér að stynja því upp að ég væri að spekúlera í svona buxum
IP-SUB	fic	20	0.25	nar	margsaga	66562	og fékk þar staðfestingu á því sem mig var farið að gruna
IP-MAT	fic	20	0.25	nar	margsaga	66570	Það var því úr vöndu að ráða fyrir mig þegar Rósa ekkjan hans afhenti mér kompurnar og bað mig að annast útgáfu á ljóðum Gunnars
IP-MAT	fic	20	0.25	nar	margsaga	66574	Það var því ekkert auðvelt fyrir mig að neita þessu
IP-SUB	fic	20	0.25	nar	margsaga	66576	En strax þegar ég var búinn að líta lauslega yfir yrkingar Gunnars varð mér ljóst að ef eitthvað var hægt að gera til að sverta og vanhelga minningu míns kæra vinar þá var það einmitt það að koma á framfæri þessum ömurlegu hugarfóstrum hans
IP-MAT	fic	20	0.25	nar	margsaga	66577	Ýmist var hér um að ræða gjörsamlega mislukkaðar og rangt kveðnar hagyrðingavísur marflöt spakmæli og hundavéfréttir eða heimspekilegar hugleiðingar og lífsvisku á Norman Vincent Peale<dash/>plani
IP-SUB	fic	20	0.25	nar	margsaga	66586	henni fannst eins og hún væri að bregðast Gunnari ef hún yndi ekki bráðan bug að útgáfu ljóðanna
IP-SUB	fic	20	0.25	nar	margsaga	66608	enda var ég viss um að ég væri að vinna þarft verk
IP-SUB	fic	20	0.25	nar	margsaga	66668	Skáldið fann að það var að komast að kjötkötlunum
IP-MAT	fic	20	0.25	nar	margsaga	66669	Stóru spurningarnar voru farnar að leita á það úti á götu
IP-SUB	fic	20	0.25	nar	margsaga	66688	en þá kom strax í ljós önnur skoðun sem líka var byrjuð að losna af því að efnið var svo sterkt
IP-SUB	fic	20	0.25	nar	margsaga	66689	Nei þú hér ? sagði fyrsta skoðunin undrandi þegar hún sá hina sem nú var farin að losna svo mikið að það skein í þriðju skoðunina undir henni
IP-MAT	fic	20	0.25	nar	margsaga	66691	Á meðan var farið að glitta í fjórðu skoðunina
IP-SUB	fic	20	0.25	nar	margsaga	66710	Hann fann að þeir voru skoðun sem hann var að komast á
IP-SUB	fic	20	0.25	nar	margsaga	66771	Þar sem hér væri um sjúkdóm að ræða og hann sjálfur væri bundinn af Hippókratesareiðinum um þögn þar að lútandi hlyti að vera einfaldast að hann tæki þetta að sér
IP-SUB	fic	20	0.25	nar	margsaga	66781	Og stundum get ég hreinlega ekki varist brosi þegar Hermann er að auglýsa
IP-SUB	fic	20	0.25	nar	margsaga	66786	Hann hélt hendinni þannig að hann var alveg greinilega að tala í síma
IP-MAT	fic	20	0.25	nar	margsaga	66794	maðurinn var alls ekki að tala í síma
IP-MAT	fic	20	0.25	nar	margsaga	66795	heldur var hann að klóra sér í eyranu
IP-MAT	fic	20	0.25	nar	margsaga	66822	Um daginn var ég að láta renna úr baðinu heima hjá mér
IP-SUB	fic	20	0.25	nar	margsaga	66857	Verst var þegar um var að ræða fólk sem manni líkaði vel við að öðru leyti og vildi ekki særa með því að hafa heyrt brandarana áður
IP-SUB	fic	20	0.25	nar	margsaga	66859	um daginn heyrði ég Gróu Jónsdóttur lýsa því hversu erfitt hefði oft verið að sitja í grasafræðitímum þegar kennarinn var að fara yfir plöntur sem fjölga sér með gróum
IP-MAT	fic	20	0.25	nar	margsaga	66899	Á sama tíma voru vesælir dópistar að innbyrða sín efni í kjallaranum undir öllu saman
IP-MAT	fic	20	0.25	nar	margsaga	66900	Hér var ekki verið að fara í felur með lagskiptingu þjóðfélagsins fannst mér
IP-SUB	fic	20	0.25	nar	margsaga	66904	Þá sá ég lítinn dreng sem var að skarkalast eitthvað með öskutunnur í garðshorni rétt við gangstéttina
IP-MAT	fic	20	0.25	nar	margsaga	66940	og var satt að segja þegar byrjaður að leita að ástæðu í huganum fyrir því að skynsamlegt væri að eiga rauðrófu
IP-MAT	fic	20	0.25	nar	margsaga	66956	og er að virða fyrir mér myndina af þér sem birtist allt í einu í blaðinu einn morguninn
IP-MAT	fic	20	0.25	nar	margsaga	66984	Þar er held ég ekki eingöngu um að ræða þetta venjulega allt að því klassíska föðurmorð sem allir meiriháttar höfundar og listamenn mega þola einhverntíma á ferli sínum þó þeir rísi jafnan upp úr slíkum morðum óskaddir sprækari en afturgengnir meiri og betri feður en áður þegar holubörnin þyrpast að þeim á ný úr hverri smugu og biðja um hlýju og eftirtekt
IP-MAT	fic	20	0.25	nar	margsaga	66986	Það er hreinlega orðin einhverskonar tíska eða faraldur meðal yngra bókmenntafólks að fletta ofan af Skúla W. Skíðdal
IP-SUB	fic	20	0.25	nar	margsaga	66988	Ekki þarf langan lestur í ritsmíðum umræddra fræðimanna til að sjá að ævinlega er það sama atriðið sem menn eru að setja fyrir sig
IP-MAT	fic	20	0.25	nar	margsaga	66996	Hér er engu ofan af neinum að fletta
IP-MAT	fic	20	0.25	nar	margsaga	67033	Sjálfur var ég þá farinn að fást við skriftir staðráðinn í að verða rithöfundur og búinn að gefa út eina bók
IP-MAT	fic	20	0.25	nar	margsaga	67056	og áður en ég vissi til var ég búinn að teygja mig í bókina
IP-MAT	fic	20	0.25	nar	margsaga	67139	Það var unaðslegt að hlusta á frásagnir hans úr löngu menningarlífi
IP-MAT	fic	20	0.25	nar	margsaga	67148	Ég var næstum farinn að halda að ég hefði sært hann svo ég stamaði Annars er þetta auðvitað algjört smáatriði
IP-MAT	fic	20	0.25	nar	margsaga	67188	enda væri ég að bregðast trúnaði höfundarins ef ég reyndi slíkt
IP-MAT	fic	20	0.25	nar	margsaga	67193	og eftir fimm ára baráttu við sjálfan mig var ég hættur að skrifa
IP-MAT	fic	20	0.25	nar	margsaga	67203	og eru stundum að fjalla um hana á ákaflega ósanngjarnan hátt
IP-SUB	fic	20	0.25	nar	margsaga	67207	En ekki þar fyrir auðvitað hlýt ég að viðurkenna að það var framúrskarandi heimskulegt af mér að gefa út þessa bók
IP-MAT	fic	20	0.25	nar	margsaga	67215	Með þessari útgáfu var ég auðvitað að setja ljós mitt undir mæliker
IP-SUB	fic	20	0.25	nar	margsaga	67219	Nú þegar gammarnir eru farnir að hnita hringa marga yfir höfundskap hins látna snillings finnst mér rétt að þetta komi fram
IP-SUB	fic	20	0.25	nar	margsaga	67226	Ég man eftir því úr bernsku að fólk var stundum að tala um drauma sína
IP-SUB	fic	20	0.25	nar	margsaga	67229	Svo mikið skildist mér þó að hér var um að ræða einhverskonar ókeypis bíó sem sumir áttu kost á allar nætur
IP-SUB	fic	20	0.25	nar	margsaga	67275	og fannst eins og flugmaðurinn væri að kalla til mín
IP-MAT	fic	20	0.25	nar	margsaga	67323	Á endanum var ég búinn að missa allar áttir
IP-SUB	fic	20	0.25	nar	margsaga	67326	og alltaf þegar eitthvað var að byrja að rofa til var ég strax farinn að gramsa á ný og skemma skyggnið
IP-SUB	fic	20	0.25	nar	margsaga	67335	Blóðsugurnar í tjörninni höfðu haldið veislu meðan ég var að leita
IP-MAT	fic	20	0.25	nar	margsaga	67338	Á tjaldinu var eldflaugin að hefja sig til flugs
IP-SUB	fic	20	0.25	nar	margsaga	67343	Vinalegt skrjáf í poppkorni fyllti salinn eins og samstilltur kór væri að hvísla í sífellu Velkomnir velkomnir
IP-SUB	fic	20	0.25	nar	margsaga	67368	Loks gæti ég svarað játandi þeirri spurningu sem brann á allra vörum Ertu búinn að sjá Pískó ?
IP-MAT	fic	20	0.25	nar	margsaga	67626	Því var alls ekki að leyna að einmitt slíkt hjól hafði mig lengi langað til að eignast
IP-MAT	fic	20	0.25	nar	margsaga	67636	og ég var sífellt að gefa því gætur svo lítið bar á
IP-MAT	fic	20	0.25	nar	margsaga	67641	Ryðbólur voru að myndast hér og hvar á krómflötum
IP-SUB	fic	20	0.25	nar	margsaga	67656	Einhver hafði sagt mér að svo til ekkert af þeim óskilamunum sem lögreglunni bærust næði nokkurn tíma réttum eigendum sínum Yfirleitt endaði það með því að góssið væri selt á uppboði sem varla gæti þó verið nokkur lagaheimild fyrir og andvirðið rynni svo bara í kaffisjóðinn á varðstofunni eða til að standa undir hljómplötuútgáfu lögreglukórsins sem varla gæti nú talist mannúðlegt athæfi Slík sala á uppboði leiddi auk þess óhjákvæmilega til þess að hjólið fengi eiganda sem væri ekki á nokkurn hátt verðugri en til dæmis ég sem var þó að minnsta kosti búinn að hugsa um það í nokkra daga
IP-MAT	fic	20	0.25	nar	margsaga	67690	og helvískur kötturinn var farinn að leika sér að hendinni á mér
IP-MAT	fic	20	0.25	nar	margsaga	67703	Ég var búinn að ákveða að fara mér hægt um sumarið vinna svo að þessu í rólegheitum yfir veturinn en fara ekki að hjóla neitt fyrr en næsta vor
IP-SUB	fic	20	0.25	nar	margsaga	67766	Ég fann að málið var að komast í höfn
IP-MAT	fic	20	0.25	nar	margsaga	67795	Ég var lengi að safna kjarki
IP-MAT	fic	20	0.25	nar	margsaga	67809	Sennilega var hann að fletta upp í einhverri spjaldskrá
IP-MAT	fic	20	0.25	nar	margsaga	67816	en það væri leikur einn að panta hlutina að utan ef ég gæti haft þá biðlund
IP-SUB	fic	20	0.25	nar	margsaga	67823	Sennilegast fannst mér að mál Gunnars Björnssonar reiðhjólaþjófs væri að fikra sig hægt og sígandi einhvers staðar eftir ranghölum réttarkerfisins
IP-MAT	fic	20	0.25	nar	margsaga	67826	og var að borða döndul
IP-MAT	fic	20	0.25	nar	margsaga	67858	Það var ekki erfitt verk að koma þessu fyrir á hjólinu
IP-MAT	fic	20	0.25	nar	margsaga	67864	Konan mín var að horfa á sjónvarpið
IP-MAT	fic	20	0.25	nar	margsaga	67874	Daginn eftir var enn meir tekið að vora
IP-SUB	fic	20	0.25	nar	margsaga	67950	Hvað var maðurinn að gefa í skyn ?
IP-SUB	fic	20	0.31	nar	sagan	67953	umræðuefnin flögruðu á meðan menn voru að koma sér fyrir í lágum hægindum og sessum
IP-MAT	fic	20	0.31	nar	sagan	67975	Eftir kerfisbundna ruglun allra skilningarvita var hann farinn að sjá system í öllu
IP-SUB	fic	20	0.31	nar	sagan	68024	og sýndi fram á hve borgaralegt það væri að tengja fatagerðarhefð frumbyggja Ameríku þessu imperíalisma afstyrmi sem maðurinn nefndi
IP-MAT	fic	20	0.31	nar	sagan	68031	Þau voru að koma frá því að sjá Rauðu kvenliðasveitina fyrstu kínversku kvikmyndina sem Vesturlandabúar fengu að skoða frá því í Menningarbyltingu
IP-MAT	fic	20	0.31	nar	sagan	68221	Sem betur fer var bara verið að tékka á konunum þannig að þessar örfáu kallhræður voru stikkfrí
IP-SUB	fic	20	0.31	nar	sagan	68248	Var einhver að kalla á mig ?
IP-MAT	fic	20	0.31	nar	sagan	68277	Rétt í þessu var ég að uppgötva að ég er búinn að gleyma fornbókasalnum
IP-SUB	fic	20	0.31	nar	sagan	68277	Rétt í þessu var ég að uppgötva að ég er búinn að gleyma fornbókasalnum
IP-MAT	fic	20	0.31	nar	sagan	68302	og nú rétt í þessu var að bætast við röddin
IP-MAT	fic	20	0.31	nar	sagan	68342	En ef hann fer að hreyfa vind er ekki að spyrja að því
IP-MAT	fic	20	0.31	nar	sagan	68358	Hérna Albert er ekki voð voð voðalega erfitt að keyra úti núna ?
IP-MAT	fic	20	0.31	nar	sagan	68363	Við erum að stanga úr tönnunum þegar Erna birtist
IP-SUB	fic	20	0.31	nar	sagan	68400	Mamma kontrólerar reglulega að allir séu að borða
IP-SUB	fic	20	0.31	nar	sagan	68413	hann bara talar svo lágt drengurinn að það er ómögulegt að heyra hvað hann er að segja
IP-SUB	fic	20	0.31	nar	sagan	68413	hann bara talar svo lágt drengurinn að það er ómögulegt að heyra hvað hann er að segja
IP-SUB	fic	20	0.31	nar	sagan	68488	Eins og annar maður sé að reyna að brjótast út á næturnar
IP-SUB	fic	20	0.31	nar	sagan	68504	Mér verður litið út um gluggann eins og til að öðlast samband við það sem ég var að lesa
IP-MAT	fic	20	0.31	nar	sagan	68606	og er ekkert að hirða um að botna setningarnar
IP-SUB	fic	20	0.31	nar	sagan	68693	Hugsa meðan ég klæði hann í sokkana hvað það er gaman að klæða hann í sokkana
IP-MAT	fic	20	0.31	nar	sagan	68790	rétti maður þeim enda eru þau fyrr en varir búin að rekja upp alla trossuna
IP-SUB	fic	20	0.31	nar	sagan	68796	og tekur strikið inn í leikskólaveröldina þar sem áþekk gúmmídýr eru að athafna sig á vélskóflu rólu og vegasöltum
IP-SUB	fic	20	0.31	nar	sagan	68807	Rifjaðist upp fyrir mér að börnum var í gamla dag kennt að prjóna til þess að þau þyrftu ekki að sitja aðgerðarlaus ef þau misstu sjónina
IP-MAT	fic	20	0.31	nar	sagan	68834	og í augnablikinu er ég að vélrita skáldsögu
IP-SUB	fic	20	0.31	nar	sagan	68874	Svo þegar konan í Útvarpinu er búin að segja þeim hvernig veðrið verði rísa þeir upp
IP-SUB	fic	20	0.31	nar	sagan	68900	Pabbar á rúmstokknum ef mömmur voru að þvo sér um hárið
IP-SUB	fic	20	0.31	nar	sagan	69060	alltaf eins og hann væri að hisja upp um sig buxurnar með úlnliðunum
IP-SUB	fic	20	0.31	nar	sagan	69117	Ég sé hann er að rugla saman við Lugga
IP-SUB	fic	20	0.31	nar	sagan	69154	Ég er viss um að það væri hægt að skrifa skáldsögu um svona blokk
IP-SUB	fic	20	0.31	nar	sagan	69162	Næstum hægt að hugsa sér aðra þjóð sem hefði vaktaskipti við þessa sem er fyrir og notaði íbúðarhúsnæðið á meðan hin er að vinna og ynni meðan hin hefði afnot af íbúðinni
IP-MAT	fic	20	0.31	nar	sagan	69221	Bylgja er að átta sig á þessu þegar ég kem og leiði hana í allan sannleika
IP-MAT	fic	20	0.31	nar	sagan	69223	Ég er ekkert að segja henni frá bölspám píparans
IP-MAT	fic	20	0.31	nar	sagan	69242	allt er okkur að kenna
IP-SUB	fic	20	0.31	nar	sagan	69269	Var ég búinn að segja frá draugalegu tungli uppi á veðurhimni þar sem ský streyma hraðbyri úti skefur snjó og hjúfrar sig í görðum
IP-SUB	fic	20	0.31	nar	sagan	69428	Uml og ið á meðan við erum aftur að komast í þessa flóknu stellingu
IP-MAT	fic	20	0.31	nar	sagan	69559	Dagurinn var að fjara út og akuryrkjufólk í óða önn að tína saman verkfærin og kvöldið byrjað að hafa til tungl stjörnur og annað sem nóttin þarf til að leggja undir sig himinhvolfið
IP-SUB	fic	20	0.31	nar	sagan	69588	Bylgju varð svo hverft við að hún var næstum búin að velta um koll prímusnum
IP-SUB	fic	20	0.31	nar	sagan	69601	Í rauðabítið morguninn eftir vaknaði Andri við að Bylgja var að mæla sig
IP-MAT	fic	20	0.31	nar	sagan	69749	Síðustu vagnarnir voru að fara heim en enginn í Uppheimana hvað þá Kópavoginn
IP-SUB	fic	20	0.31	nar	sagan	69758	og horfðu framan í mann sem var að reyna að ná sambandi við þau með pínulitlu vasaljósi og ennþá minni ensku
IP-MAT	fic	20	0.31	nar	sagan	69780	Á áningarstöðum var honum uppálagt að hringja í skrifstofuna sem var alltaf að breyta fyrir honum áætluninni og flækja fyrir honum heimferðina
IP-SUB	fic	20	0.31	nar	sagan	69804	Þorpsbúar flykktust að eins og þeir væru að taka á móti ömmu sinni
IP-SUB	fic	20	0.31	nar	sagan	69817	og um leið og búið var að kveikja upp í deginum byrjuðu skorkvikindin nudd ískur og tíst
IP-SUB	fic	20	0.31	nar	sagan	69884	Eða öllu heldur ég vil ekki ganga þangað sem mér er ætlað að fara
IP-MAT	fic	20	0.31	nar	sagan	69891	Bylgja var byrjuð að hreyfa sig eftir einhverjum lagboða
IP-MAT	fic	21	0.23	nar	mamma	69996	Klukkan tólf á miðnætti var hann að paufast um úti í garði að skjóta rakettum á meðan ég stóð álengdar og reyndi að gera skil öllu smádótinu barnið á heimilinu
IP-MAT	fic	21	0.23	nar	mamma	70004	Svo var hann að skjóta upp rakettum fram eftir árinu þar til einhver nágranninn kom og kvartaði
IP-SUB	fic	21	0.23	nar	mamma	70010	og gleymdi að njóta hennar þótt mér hefði fundist hún dálítið skemmtileg þegar ég var að setja hana saman
IP-SUB	fic	21	0.23	nar	mamma	70016	Á meðan ég var að tala við Eirík tæknifræðing var eins og ég væri fullur gleði yfir þessu samtali eða fullur örvæntingar yfir því að honum líkaði kannski ekki við mig Eða bara fullur
IP-MAT	fic	21	0.23	nar	mamma	70023	enda vorum við að tala um lagnir
IP-MAT	fic	21	0.23	nar	mamma	70062	og var farinn að hlakka til að koma heim og viðra Pjatta þegar gemsinn minn hringdi skyndilega
IP-SUB	fic	21	0.23	nar	mamma	70122	Og þó að við séum í rauninni meira og minna hættir að teikna saman tölum við oft um hugðarefni okkar b<dash>in fjögur bækur boltann börnin og bólfarirnar
IP-SUB	fic	21	0.23	nar	mamma	70148	Þegar hann var að byrja að skrifa og það kom frá honum skáldsaga á hverju ári fyrir utan ljóðin og smásögurnar og blaðagreinarnar þá var snerpa í setningunum hans
IP-SUB	fic	21	0.23	nar	mamma	70155	Mér fannst það reyndar nokkuð gott hjá honum þegar hann var búinn að útskýra það fyrir mér
IP-MAT	fic	21	0.23	nar	mamma	70172	en áður en ég vissi af var ég búinn að smella á Netið og kominn á síðu Unu Maríu Páls að gá hvort hún hefði skrifað eitthvað um Óma eftir að hann bauð henni út að borða um daginn
IP-SUB	fic	21	0.23	nar	mamma	70173	en rankaði við mér á síðu einhvers Rúnars sem var bloggvinur bloggvinkonu hennar og var að skrifa um hvað sér hefði fundist Sínalkó gott þegar hann var lítill
IP-SUB	fic	21	0.23	nar	mamma	70177	Ég sá að Ómi var að horfa á mig
IP-SUB	fic	21	0.23	nar	mamma	70180	en ég sá að hann var að hugsa Af hverju er hann alltaf að standa upp ?
IP-SUB	fic	21	0.23	nar	mamma	70180	en ég sá að hann var að hugsa Af hverju er hann alltaf að standa upp ?
IP-MAT	fic	21	0.23	nar	mamma	70209	Mitt starf er að hjálpa til við að varðveita það
IP-SUB	fic	21	0.23	nar	mamma	70227	Sé eitthvert orð vel til þess fallið að lýsa henni þá er það einmitt orðið
IP-SUB	fic	21	0.23	nar	mamma	70258	Ég finn feginleikann þegar hann hættir að gráta og hún er búin að hugga hann Ó þá fögru steina
IP-MAT	fic	21	0.23	nar	mamma	70328	og var alltaf að lita á sér hárið
IP-MAT	fic	21	0.23	nar	mamma	70335	og var lengi að finna gripin
IP-SUB	fic	21	0.23	nar	mamma	70425	og við töluðum svolítið um það skólann hennar og hvernig það er að standa fyrir framan fullan bekk af krökkum sem hvert og eitt á sér mismunandi líf en mætast þarna á þessum stað og hún heldur á öllum þessum þráðum í höndum sér og finnur orkuna frá allri þessari æsku skella á sér af fullum krafti Hvernig það er að sjá nemendur sína nokkrum árum síðar Hvernig það er að sjá hugmynd kvikna í litlum kolli þegar manni hefur tekist að útskýra eitthvað hvernig það er þegar ljós vaknar í augunum og svo kemur hátt og skært jaaaá !
IP-SUB	fic	21	0.23	nar	mamma	70425	og við töluðum svolítið um það skólann hennar og hvernig það er að standa fyrir framan fullan bekk af krökkum sem hvert og eitt á sér mismunandi líf en mætast þarna á þessum stað og hún heldur á öllum þessum þráðum í höndum sér og finnur orkuna frá allri þessari æsku skella á sér af fullum krafti Hvernig það er að sjá nemendur sína nokkrum árum síðar Hvernig það er að sjá hugmynd kvikna í litlum kolli þegar manni hefur tekist að útskýra eitthvað hvernig það er þegar ljós vaknar í augunum og svo kemur hátt og skært jaaaá !
IP-SUB	fic	21	0.23	nar	mamma	70425	og við töluðum svolítið um það skólann hennar og hvernig það er að standa fyrir framan fullan bekk af krökkum sem hvert og eitt á sér mismunandi líf en mætast þarna á þessum stað og hún heldur á öllum þessum þráðum í höndum sér og finnur orkuna frá allri þessari æsku skella á sér af fullum krafti Hvernig það er að sjá nemendur sína nokkrum árum síðar Hvernig það er að sjá hugmynd kvikna í litlum kolli þegar manni hefur tekist að útskýra eitthvað hvernig það er þegar ljós vaknar í augunum og svo kemur hátt og skært jaaaá !
IP-SUB	fic	21	0.23	nar	mamma	70499	Ég klæddi mig á meðan hún skipti um rúmfötin sem ég var búinn að frjóvga
IP-SUB	fic	21	0.23	nar	mamma	70522	og stundum spiluðum við badminton í hádeginu eins og þennan dag sem ég er að reyna að skrifa um þegar ég kom hjólandi úr vinnunni með badmintontöskuna á bakinu og poka með silungi í körfunni framan á stýrinu
IP-SUB	fic	21	0.23	nar	mamma	70550	Þú varst ekki einu sinni með í bítlaæðinu þótt þú værir að spila á þeim árum
IP-MAT	fic	21	0.23	nar	mamma	70556	Þú ert að horfa á leik
IP-MAT	fic	21	0.23	nar	mamma	70559	eða kannski var þetta bara Pjatti að svara fyrir hann
IP-SUB	fic	21	0.23	nar	mamma	70582	og fylgdist með mér eins og hann vildi minna mig kurteislega á að næsta mál á dagskrá væri satt að segja að fara með honum í gönguferð
IP-SUB	fic	21	0.23	nar	mamma	70583	Hverjir eru að keppa ? kallaði ég úr eldhúsinu yfir vatnsniðinn á meðan ég hreinsaði silunginn í vaskinum
IP-MAT	fic	21	0.23	nar	mamma	70608	Það er verið að hengja upp þvott
IP-MAT	fic	21	0.23	nar	mamma	70609	og það er verið að æfa sig á píanóið og fiðluna og klarínettuna og öll þessi hljóðfæri venjulega fólksins
IP-SUB	fic	21	0.23	nar	mamma	70643	Ég fer þangað stundum þegar ég er að ganga með Pjatta rétt eins og ég fer stundum á Hálogaland þegar ég er í vinnunni nema munurinn er sá að Stuðlasel er ekki til
IP-SUB	fic	21	0.23	nar	mamma	70677	Hann sagði nei annars hugar eins og hann væri ekki að hlusta á mig
IP-MAT	fic	21	0.23	nar	mamma	70721	en nú það var nú aldeilis ekki hlaupið að því að ráða í tal þitt þá um virki eða virkni og svo þetta andskotans rými
IP-SUB	fic	21	0.23	nar	mamma	70732	Þegar hann var búinn að stinga upp í mig stakk hann upp í sig vandlega snyrtum bita
IP-SUB	fic	21	0.23	nar	mamma	70772	Það var eins og hann væri alltaf að leita að raunveruleikanum sínum
IP-SUB	fic	21	0.23	nar	mamma	70776	Ég vissi aldrei alveg hvað var að finna í því og því síður hvers hann leitaði
IP-SUB	fic	21	0.23	nar	mamma	70791	en talaði sjálfur um að hann væri alveg hættur að smakka það eins og drykkjuferillinn hefði bara verið lítilsháttar fikt og vangaveltur um bragðtegundir
IP-MAT	fic	21	0.23	nar	mamma	70815	Sölumennirnir voru farnir að þekkja hann
IP-MAT	fic	21	0.23	nar	mamma	70821	Hann var bara að spjalla
IP-MAT	fic	21	0.23	nar	mamma	70841	Hann var að múrísera
IP-MAT	fic	21	0.23	nar	mamma	70859	Við vorum að bíða eftir einhverju Að veðrið batnaði að við yrðum fimmtug eftir nýrri ríkisstjórn nýrri sýn nýrri hugljómun Eftir afmarkaðri stund
IP-MAT	fic	21	0.23	nar	mamma	70860	Við vorum að bíða eftir því að við yrðum ein
IP-MAT	fic	21	0.23	nar	mamma	70872	Já já hann er úti í garði eins og venjulega að klippa hekkið
IP-SUB	fic	21	0.23	nar	mamma	70902	og gekk til pabba sem var byrjaður að mála eitthvað sem ég áttaði mig ekki alveg á hvað yrði úr
IP-SUB	fic	21	0.23	nar	mamma	71007	og fann ævinlega einhvern sting þó að hún væri kannski bara að borða epli
IP-SUB	fic	21	0.23	nar	mamma	71010	ég man varla hvað við vorum að læra
IP-MAT	fic	21	0.23	nar	mamma	71011	sennilega var ég að læra mannúðarmálfræði en hún í geimréttarhagfræði
IP-SUB	fic	21	0.23	nar	mamma	71013	Við vorum ekki oft sammála þegar við töluðum saman um svokölluð þjóðmál sem ég hafði engan áhuga á og sneri bara út úr öllu sem hún sagði þegar hún var að reyna að koma mér í skilning um að óréttlætið í heiminum er rangt
IP-MAT	fic	21	0.23	nar	mamma	71025	Það var að vora
IP-MAT	fic	21	0.23	nar	mamma	71067	hún væri búin að ákveða þetta
IP-SUB	fic	21	0.23	nar	mamma	71158	Ég segi ekki að það sé eins og hann sé að heimsækja Gísla á Uppsölum
IP-SUB	fic	21	0.23	nar	mamma	71173	og hentum á milli okkar litlum bolta sem var með mynd af Bamba og hann var duglegur að grípa
IP-MAT	fic	21	0.23	nar	mamma	71205	Þau voru bara öll undir þessu háa tré að vandræðast eitthvað
IP-SUB	fic	21	0.23	nar	mamma	71254	Hann var hjá Gróu ömmu og Hólmkeli afa uppi í Hlíðum þegar Kata var að vinna
IP-SUB	fic	21	0.23	nar	mamma	71307	og hann gerði engan greinarmun á því hvort um var að ræða Grettlu Enid Blydon eða Tolkien sem hann var farinn að lesa á ensku á ungum aldri Bítlana eða rapparann The Building teiknimyndasögur eða vatnslitamyndirnar sem Gróa amma málaði og sýndi honum alltaf þegar hann kom í heimsókn og spurði hvernig honum fyndist
IP-SUB	fic	21	0.23	nar	mamma	71307	og hann gerði engan greinarmun á því hvort um var að ræða Grettlu Enid Blydon eða Tolkien sem hann var farinn að lesa á ensku á ungum aldri Bítlana eða rapparann The Building teiknimyndasögur eða vatnslitamyndirnar sem Gróa amma málaði og sýndi honum alltaf þegar hann kom í heimsókn og spurði hvernig honum fyndist
IP-SUB	fic	21	0.23	nar	mamma	71363	Vinirnir segja nöfn sín skýrt og skilmerkilega eins og þeir séu að gefa sig fram í nýjum bekk
