label	nodestring	subgenre	century	lexicaldiversity	postnt	genre	textid	year	treeid	text
-	áður	sag	13	0.25	0	rel	thorlakur	1210	3180	Hann var þá með sama lítillæti eða meira er hann kom aftur úr sinni brottferð sem hann hafði áður verið
-		sag	13	0.25	0	rel	thorlakur	1210	3183	En Þorlákur hafði sér að fararblóma lærdóm og lítillæti og marga góða siðu þá er hann sá í sinni ferð með mörgum góðum mönnum biskupum og öðrum lærðum mönnum og ráðvöndum þeim er enn eru nær komnir því sem fyrir öndverðu hefir hafist guðs kristni og síðan magnast
-		sag	13	0.25	0	rel	thorlakur	1210	3212	Og þá er þann veg hafði eigi lengi fram farið þá lýstist brátt yfir hvað honum bjó í skapi
-		sag	13	0.25	0	rel	thorlakur	1210	3272	Bauð hann þeim vandlega þögn að halda þá er það var skylt en hafa góða munnshöfn þá er málið var leyft
-		sag	13	0.25	0	rel	thorlakur	1210	3272	Bauð hann þeim vandlega þögn að halda þá er það var skylt en hafa góða munnshöfn þá er málið var leyft
-		sag	13	0.25	0	rel	thorlakur	1210	3282	Margir gengu þeir heilir af hans fundi þá er hann veitti þeim blessan og yfirsöngva er með ýmsum meinum komu á hans fund
-		sag	13	0.25	0	rel	thorlakur	1210	3284	Sá atburður varð þá er hann var þar staddur að eldur kom í hús
-		sag	13	0.25	0	rel	thorlakur	1210	3291	Fór vatnið þá þegar um öll nálæg héruð en um allt Ísland síðan er Þorlákur varð biskup af því að menn þóttust hvervetna bót á finna um það sem þá bar mesta nauðsyn til
-		sag	13	0.25	0	rel	thorlakur	1210	3297	En það varð með þeim hætti að þá er Klængur biskup gerðist mjög aldri orpinn þá tók hann vanheilsu mikla
-		sag	13	0.25	0	rel	thorlakur	1210	3305	Þá er umræða tókst um þetta mál þá voru þrír menn undir kosning nefndir þeir er best þóttu til fallnir af öllum
-		sag	13	0.25	0	rel	thorlakur	1210	3348	Þá er Þorlákur electus kom á fund Eysteins erkibiskups þá tók hann við honum forkunnar vel
-		sag	13	0.25	0	rel	thorlakur	1210	3383	Hann hélt þó nálega í öllu kanoka reglu því er hann mátti við koma þá er hann var biskup orðinn bæði í klæðabúnaði í vökum og föstum og í bænahaldi
-		sag	13	0.25	0	rel	thorlakur	1210	3402	Þorlákur biskup vakti löngum um nætur þá aðrir sváfu
-		sag	13	0.25	0	rel	thorlakur	1210	3406	Heilagur Þorlákur biskup fastaði mjög þá er hann var heima að stóli sínum
-		sag	13	0.25	0	rel	thorlakur	1210	3435	Mælti og svo sonur guðs þá er hann hafði þvegið fætur postula sinna Gjörið þér eftir dæmum mínum þeim sem nú geri eg við yður
-		sag	13	0.25	0	rel	thorlakur	1210	3462	en hann var svo linur og hægur í því þá er hann var sjúkur að hann át hvítan mat á imbrudögum og frjádaga ef hann var þess beðinn
-		sag	13	0.25	0	rel	thorlakur	1210	3464	Þorlákur biskup var sjúkur í sínum biskupsdómi þá er jóladag bar á frjádag
-		sag	13	0.25	0	rel	thorlakur	1210	3486	Hann var svo jafnlyndur í föstum sínum þá hann var heima en í vökum og bænahaldi hvort sem hann var heima eða eigi að til hins sama var ey að ætla
-		sag	13	0.25	0	rel	thorlakur	1210	3489	En hann var svo drykksæll að það öl brast aldrei er hann blessaði og hann signdi sinni hendi þá er gjörð skyldi koma
-		sag	13	0.25	0	rel	thorlakur	1210	3491	En þá er Þorlákur biskup drakk vatn eða óáfenginn drykk þá fór hann svo stillilega með og svo mikilli bindandi að hann saup á þrjá sopa eða fimm eða sjö en nálega aldrei framar
-		sag	13	0.25	0	rel	thorlakur	1210	3508	og eftir það lagðist hann niður fyrir altari allur til jarðar þá er eigi var heilagt
-		sag	13	0.25	0	rel	thorlakur	1210	3524	Þá er hinn sæli Þorlákur hafði fimmtán vetur að stóli setið í Skálholti með tign og björtum blóma alls konar góðgerninga elskaður af guði og góðum mönnum miskunnsamur og-og-og ráðvandur lítillátur réttlátur og-og-og þolinmóður mæddur í mótgerðum manna og þar með í margfaldri vanheilsu þá leitaði hann þess við vini sína að gefa upp biskupsdóminn og ráðast aftur undir hina sömu kanokareglu
-		sag	13	0.25	0	rel	thorlakur	1210	3539	Hann gaf hin besta búnað sinn biskupi þeim er eftir hann kæmi en annan prestum en fátækum mönnum þann er féminnstur var því að hann lét þá aldrei hjá sitja þá er hann gaf gjafir sínum vinum
-		sag	13	0.18	0	nar	sturlunga	1250	3658	Hafði Gissur gerst skutilsveinn Hákonar konungs frænda síns þá er hann skorti vetur á tvítugan
-		sag	13	0.18	0	nar	sturlunga	1250	3665	En þó bar svo oft til þá er hann var við deilur höfðingja eða venslamanna sinna að hann var afskiptalítill og þótti þá eigi víst hverjum hann vildi veita
-		sag	13	0.18	0	nar	sturlunga	1250	3672	En hann vildi þó hitta Snorra Sturluson sem hann gerði þá er hann fór sunnan
-		sag	13	0.18	0	nar	sturlunga	1250	3676	Á föstunni þá er Ólafur var sunnan kominn kom sá maður til Borgar er kallaðist sendimaður Snorra
-		sag	13	0.18	0	nar	sturlunga	1250	3682	Hann dreymdi um veturinn eftir jól þá er Melaför var að hann var úti staddur á Kolbeinsstöðum
-		sag	13	0.18	0	nar	sturlunga	1250	3710	COM:Chapter_273 Þá er Sturla Sighvatsson hafði grun af um samdrátt þeirra Snorra og Þorleifs gerði hann menn vestur í fjörðu eftir liði og norður í Reykjardal eftir Kolbeini bróður sínum og Hrafnssonum
-		sag	13	0.18	0	nar	sturlunga	1250	3988	Og þegar er hann kom á bæinn gekk hann til föður síns
-		sag	13	0.18	0	nar	sturlunga	1250	4016	Þá er fjarðamenn komu vestan fór hann fyrst til Borgarfjarðar
-		sag	13	0.18	0	nar	sturlunga	1250	4157	Gerðu þeir þá ákveðið með sér nær þeir skyldu finnast á Beitivöllum með alla flokka sína
-		sag	13	0.18	0	nar	sturlunga	1250	4194	COM:Chapter_281 Þá er Sturla Sighvatsson spurði liðdráttinn sunnan um land dró hann lið saman um öll héruð fyrir vestan Bláskógaheiði
-		sag	13	0.18	0	nar	sturlunga	1250	4211	og voru þar til þess er Sunnlendingar riðu Svínadal
-		sag	13	0.18	0	nar	sturlunga	1250	4249	Þá er Sturla vissi að flokkarnir höfðu hnekkst þá dreifði hann liði sínu
-		sag	13	0.18	0	nar	sturlunga	1250	4289	COM:Chapter_283 Þá er Sturla hafði senda þá Svarthöfða til Geirshólms reið hann sjálfur vestur á Reykjahóla til bús síns
-		sag	13	0.18	0	nar	sturlunga	1250	4303	Þá er liðsafnaður var um Strandir voru þar menn norðan um Flóa Halldór son Hámundar Bergssonar og Snorri bláhattur Þórarinsson prests og Þórörnu dóttur Þorgils Gunnsteinssonar
-		sag	13	0.18	0	nar	sturlunga	1250	4345	Þá er flokkarnir voru í Skagafirði dreymdi mann þar í héraðinu að maður kæmi að honum mikill og ógurlegur
-		sag	13	0.18	0	nar	sturlunga	1250	4409	Hann reið suður af Kili þá er hann hafði lausa látið menn Sturlu þá er teknir voru í Valadal
-		sag	13	0.18	0	nar	sturlunga	1250	4429	Gengu og svo njósnirnar að þá komu aðrar jafnan til Kolbeins er aðrir voru hjá Gissuri þeir er fyrr komu
-		sag	13	0.18	0	nar	sturlunga	1250	4437	en þá er þeir voru við Reykjalaug voru nær þrettán hundrað
-		sag	13	0.18	0	nar	sturlunga	1250	4480	COM:Chapter_287 Þá er Sturla kom á Miklabæ frjádaginn síð reið hann upp í Sólheima að finna föður sinn
-		sag	13	0.18	0	nar	sturlunga	1250	4526	COM:Chapter_288 Sturla vaknaði þá er skammt var sól farin
-		sag	13	0.18	0	nar	sturlunga	1250	4546	Þá er Sunnlendingar riðu að Jökulsá féll maður þeirra af baki er Þorleifur spaði hét
-		sag	13	0.18	0	nar	sturlunga	1250	4589	Kolbeinn mælti þá er hann gekk að garðinum í fyrstunni Gangi nú að guðs vilja og að málaefnum sagði hann
-		sag	13	0.18	0	nar	sturlunga	1250	4699	og hafði sverðið undir buklaranum sem þá er menn skylmast
-		sag	13	0.18	0	nar	sturlunga	1250	4729	Þá er Sturla var sár sjö sárum mælti hann til Hjalta Grið frændi sagði hann
-		sag	13	0.18	0	nar	sturlunga	1250	4765	en Gissur gaf honum grið þá er hann kenndi hann fyrir sakir frændsemi við Gró konu Gissurar
-		sag	13	0.18	0	nar	sturlunga	1250	4789	Þórður Guðmundarson varðist úr húsdyrum á Miklabæ þar til er leitað var til laundyra á bak honum
-		sag	13	0.18	0	nar	sturlunga	1250	4794	Þá er Gissur kom til kirkjunnar voru mönnum grið boðin fyrst Eyfirðingum
-		sag	13	0.18	0	nar	sturlunga	1250	4858	Þá er tíðindi þessi komu til Noregs um haustið þótti hinn mesti mannskaði eftir þá feðga því að þeir voru mjög vinsælir af kaupmönnum og öðrum landsmönnum
-		sag	13	0.18	0	nar	sturlunga	1250	4861	Þá er Snorri Sturluson spurði fall Sighvats bróður síns og sona hans kvað hann vísu þessa
-		sag	13	0.18	0	nar	sturlunga	1250	4872	Þá er Kolbeinn fór frá skuldadóminum var hann út í Hörgárdal á einum bæ
-	áður	sag	13	0.18	0	nar	sturlunga	1250	4931	Nú er þar til að taka er áður var frá horfið að laugardaginn eftir reið Vermundur Tumason til laugar og með honum Ásgeir auraprestur fylgdarmaður hans
-		sag	13	0.18	0	nar	sturlunga	1250	5054	Og þá er þeir voru búnir hafði hertoginn þá í boði sínu áður þeir tóku orlof
-		sag	13	0.18	0	nar	sturlunga	1250	5173	Þann vetur er Sturla var að Sauðafelli kom Tumi Sighvatsson fyrst norðan til Sauðafells en síðan í Reykjaholt
-		sag	13	0.18	0	nar	sturlunga	1250	5197	Hann stefndi málinu til Þorskafjarðarþings þá er fimm vikur voru af sumri
-		sag	13	0.18	0	nar	sturlunga	1250	5224	Þá er Órækja var í fjörðum stefndi hann mönnum til sín úr Ísafirði
-		sag	13	0.18	0	nar	sturlunga	1250	5229	Og þá er þeir komu í Holt spurði Illugi Steinþór prest hvað Órækja mundi vilja honum
-		sag	13	0.18	0	nar	sturlunga	1250	5243	Órækja kallaði Illuga á tal þá er hann kom
-		sag	13	0.18	0	nar	sturlunga	1250	5258	COM:Chapter_298 Þá er Sturla spurði að Staðarhóll var dæmdur undan honum þá fór hann út undir Fell til Guðmundar
-		sag	13	0.18	0	nar	sturlunga	1250	5274	Ketill Þorláksson veitti Sturlu að málinu því að með þeim Órækju hafði stórilla farið þá er þeir fundust á Kolbeinsstöðum um vorið
-		sag	13	0.18	0	nar	sturlunga	1250	5299	Þá er Snorri reið af þingi fundust þeir Sturla í Víðikjörrum
-		sag	13	0.18	0	nar	sturlunga	1250	5302	Þá er Sturla kom vestur í Grísartungu komu þar í mót honum húskarlar hans tveir Snorri Steinsson og Halldór geitungur Þórðarson
-		sag	13	0.18	0	nar	sturlunga	1250	5363	og var hann genginn í hlöðu þá er þeir riðu að bænum
-		sag	13	0.18	0	nar	sturlunga	1250	5380	og var þar beðið fyrir Vestfirðingum að Órækja skyldi selja þeim grið og skyldu þeir fara heim vestur en þeir Órækja og Kolbeinn skyldu semja mál þeirra þá er þeir fyndust
-		sag	13	0.18	0	nar	sturlunga	1250	5404	Þá er Gissur kom af Kili stefndi hann mönnum að sér
-		sag	13	0.18	0	nar	sturlunga	1250	5537	En þá er þeir Órækja og menn hans töluðust við um málin Klængs dró honum það mest til dauða að þeim þótti ekki verða erindi sitt ef Gissur ræki undan svo illa sem þeir voru beiddir
-		sag	13	0.18	0	nar	sturlunga	1250	5538	Annan dag jóla þá er óttusöngur var sunginn lét Órækja kalla Klæng út
-		sag	13	0.18	0	nar	sturlunga	1250	5545	Þá var Sturla genginn til messu er honum var sagt víg Klængs
-		sag	13	0.18	0	nar	sturlunga	1250	5581	En þá er menn komu úr baði um kveldið lét Gissur bera inn vopn allra manna í skála og leggja hjá hvers manns rúmi
-		sag	13	0.18	0	nar	sturlunga	1250	5620	Þá er þeir Órækja voru að náttverði á Þingvelli kom þar inn sauðamaður
-		sag	13	0.18	0	nar	sturlunga	1250	5738	og biðu þar til þess er ljóst var
-		sag	13	0.18	0	nar	sturlunga	1250	5775	Sturla með sína sveit skyldi þar að ganga sem þeir Ketill Þorvaldsson og Ólafur tottur voru fyrir
-		sag	13	0.18	0	nar	sturlunga	1250	5777	Þá er þeir Órækja voru komnir austan á völlinn mjög að kirkjunni og garðinum koma prestar á mót þeim
-		sag	13	0.16	0	nar	jomsvikingar	1260	6173	En það var fyrir þá sök er fingurgullið hafði knýtt verið í enni sveininum þá er hann fannst
-		sag	13	0.16	0	nar	jomsvikingar	1260	6207	Og nú er þau Haraldur jarl og dóttir hans Þyri spyrja til fara Gorms konungs og hans fyrirætlan þá senda þau menn í móti honum
-		sag	13	0.16	0	nar	jomsvikingar	1260	6212	Og nú er konungur skorar þetta mál við hana sjálfa þá svarar hún svo Eigi mun þetta ráðast þessu sinni
-		sag	13	0.16	0	nar	jomsvikingar	1260	6289	Og þá er það hallæri kömur þá sakar þau alls ekki fyrir viðbúnaðar sakir og þá menn er í nánd þeim voru í Danmörku þvíað þau miðluðu þaðan mikil gæði öllum landsmönnum sínum
-		sag	13	0.16	0	nar	jomsvikingar	1260	6349	og þá er að því er komið fer hann með föruneyti sitt
-		sag	13	0.16	0	nar	jomsvikingar	1260	6373	þótti hann mjög hafa drabbað í móti sínu virðilegu boði er hann hafði ekki sinn komið þá er á var kveðið
-		sag	13	0.16	0	nar	jomsvikingar	1260	6446	Og nú er að því kom þá fer Knútur heiman og hans föruneyti
-		sag	13	0.16	0	nar	jomsvikingar	1260	6489	Fyrir því gerði hún svo að það var hygginna manna ráð í þann tíma þá er harmsögur komu að eyrum mönnum að segja eigi með orðum og gera þá á þann veg sem nú lét hún gera
-		sag	13	0.16	0	nar	jomsvikingar	1260	6545	En þá er jól komu um veturinn þá var þar enn meir vönduð veisla en þess í milli bæði fyrir drykkjar sakir og annarra tilfanga og fjölmennis er þá var enn þangað boðið að jólum
-		sag	13	0.16	0	nar	jomsvikingar	1260	6551	og var konunginum sagt brátt að Hákon hefði ekki til lagt honum til virðingar þá er menn urðu á eitt sáttir
-		sag	13	0.16	0	nar	jomsvikingar	1260	6552	En eftir það þá er náttin er af liðin þá heimti Haraldur Gormsson á mál Hákon jarl og Gull<dash/>Harald
-		sag	13	0.16	0	nar	jomsvikingar	1260	6586	Og síðan fóru þeir leiðar sinnar þá er þeir voru til þess búnir
-		sag	13	0.16	0	nar	jomsvikingar	1260	6615	Og þegar er Hákon jarl veit þessi tíðendi þá gerir hann atróður harðan þá er þeir Gull<dash>Haraldur voru síst viður búnir
-		sag	13	0.16	0	nar	jomsvikingar	1260	6624	En Haraldur konungur gerir það á hendur Hákoni að hann skal skyldur til að fara til Danmerkur um sinn og bjóða út leiðangri um allan Noreg til liðs við sig þá er hann þykist liðs þarfi vera en fara jafnan sjálfur þá er hann sendir honum orð og hann vildi hans ráðuneyti hafa
-		sag	13	0.16	0	nar	jomsvikingar	1260	6643	Og nú er það spyrst að Gunnhildur er við land komin lætur Haraldur aka vögnum í mót henni og liði hennar
-		sag	13	0.16	0	nar	jomsvikingar	1260	6733	En þá er Haraldur konungur spyr þetta þá sendir hann menn á fund Hákonar jarls jafnmarga sem hið fyrra sinn
-		sag	13	0.16	0	nar	jomsvikingar	1260	6737	og fer þegar er hann var búinn
-		sag	13	0.16	0	nar	jomsvikingar	1260	6775	Nú er fyrst að segja frá keisaranum og þeim hinum mikla her er hann hafði að þeir ganga á land upp þá er þeir koma við Danmörk og sjá Danavirki og þykir eigi vera auðvelligt að sækja ef varnarmenn eru fyrir og hverfa frá og ofan til skipa sinna og ganga á skip út
-		sag	13	0.16	0	nar	jomsvikingar	1260	6791	Svo er sagt þá er keisari leggur skip sín til lægis að þeir mæta skipaliði nokkuru
-		sag	13	0.16	0	nar	jomsvikingar	1260	6841	Nú er svo frá sagt þá er nátta tók að eldurinn tók að leika vatnkeröldin og viðinn
-		sag	13	0.16	0	nar	jomsvikingar	1260	6847	En þá er morgna tók þá gerði á mikið regn svo að menn mundu trautt slíkt vatnfall úr himni komið hafa
-		sag	13	0.16	0	nar	jomsvikingar	1260	6850	Og nú er þeir Haraldur konungur og Hákon jarl sá á þetta allt jafnsaman þá slær ótta nokkurum í skap þeim
-		sag	13	0.16	0	nar	jomsvikingar	1260	6852	En þeir keisari gingu yfir brúarnar þar er þeir höfðu gert yfir díkið þvíað þaðan hafði eldinn frá lagðan þá er virkið brann
-		sag	13	0.16	0	nar	jomsvikingar	1260	6857	Og þá er þeir komu þar þá skorti þá eigi kvikfé
-		sag	13	0.16	0	nar	jomsvikingar	1260	6898	og svarar þá er hann hafði heyrða töluna
-		sag	13	0.16	0	nar	jomsvikingar	1260	6910	og var í öllum byskups skrúða þá er hann trað járnin
-		sag	13	0.16	0	nar	jomsvikingar	1260	6934	Nú er að segja frá því er gerðist í ferð Hákonar jarls þá er hann fór heim til Noregs að hann kom við Gautland
